book,chapter,word,value,sentiment
gobletOfFire,27,gray,-1,NA
gobletOfFire,27,fierce,NA,FALSE
gobletOfFire,27,imperiously,NA,FALSE
gobletOfFire,27,bent,NA,FALSE
gobletOfFire,27,scaly,NA,FALSE
gobletOfFire,27,ragged,NA,FALSE
gobletOfFire,27,gray,-1,NA
gobletOfFire,27,fire,-2,NA
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,steal,-2,FALSE
gobletOfFire,27,grin,NA,TRUE
gobletOfFire,27,reluctantly,NA,FALSE
gobletOfFire,27,gnawing,NA,FALSE
gobletOfFire,27,worry,-3,FALSE
gobletOfFire,27,pretending,-1,NA
gobletOfFire,27,lovable,3,TRUE
gobletOfFire,27,anxiety,-2,FALSE
gobletOfFire,27,stealing,NA,FALSE
gobletOfFire,27,worried,-3,FALSE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,bore,-2,FALSE
gobletOfFire,27,mystery,NA,FALSE
gobletOfFire,27,illness,-2,FALSE
gobletOfFire,27,missing,-2,NA
gobletOfFire,27,magic,NA,TRUE
gobletOfFire,27,magical,NA,TRUE
gobletOfFire,27,decline,NA,FALSE
gobletOfFire,27,refuses,NA,FALSE
gobletOfFire,27,rumors,NA,FALSE
gobletOfFire,27,critical,NA,FALSE
gobletOfFire,27,illness,-2,FALSE
gobletOfFire,27,dying,NA,FALSE
gobletOfFire,27,slowly,NA,FALSE
gobletOfFire,27,ill,-2,NA
gobletOfFire,27,suffering,-2,FALSE
gobletOfFire,27,ill,-2,NA
gobletOfFire,27,slowly,NA,FALSE
gobletOfFire,27,wishes,1,NA
gobletOfFire,27,obsessed,2,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,launched,1,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,fury,NA,FALSE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,straight,1,NA
gobletOfFire,27,fresh,1,TRUE
gobletOfFire,27,top,2,TRUE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,top,2,TRUE
gobletOfFire,27,hard,-1,FALSE
gobletOfFire,27,stole,NA,FALSE
gobletOfFire,27,top,2,TRUE
gobletOfFire,27,steal,-2,FALSE
gobletOfFire,27,fudge,NA,FALSE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,nervously,-2,FALSE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,frowning,-1,NA
gobletOfFire,27,liking,NA,TRUE
gobletOfFire,27,thoughtful,2,TRUE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,riot,-2,NA
gobletOfFire,27,incredulously,NA,FALSE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,stubbornly,NA,FALSE
gobletOfFire,27,obsessed,2,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,hard,-1,FALSE
gobletOfFire,27,trouble,-2,FALSE
gobletOfFire,27,bother,-2,FALSE
gobletOfFire,27,hard,-1,FALSE
gobletOfFire,27,stops,-1,NA
gobletOfFire,27,illness,-2,FALSE
gobletOfFire,27,darkened,NA,FALSE
gobletOfFire,27,menacing,NA,FALSE
gobletOfFire,27,murderer,-2,FALSE
gobletOfFire,27,magical,NA,TRUE
gobletOfFire,27,magic,NA,TRUE
gobletOfFire,27,powerfully,NA,TRUE
gobletOfFire,27,magical,NA,TRUE
gobletOfFire,27,supporter,1,TRUE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,irritation,NA,FALSE
gobletOfFire,27,grin,NA,TRUE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,powerful,2,TRUE
gobletOfFire,27,supporters,1,NA
gobletOfFire,27,terrible,-3,FALSE
gobletOfFire,27,stop,-1,NA
gobletOfFire,27,scared,-2,FALSE
gobletOfFire,27,torturing,-4,FALSE
gobletOfFire,27,disarray,NA,FALSE
gobletOfFire,27,dying,NA,FALSE
gobletOfFire,27,terror,-3,FALSE
gobletOfFire,27,panic,-3,FALSE
gobletOfFire,27,confusion,NA,FALSE
gobletOfFire,27,worst,-3,FALSE
gobletOfFire,27,harsh,-2,FALSE
gobletOfFire,27,supporters,1,NA
gobletOfFire,27,kill,-3,FALSE
gobletOfFire,27,straight,1,NA
gobletOfFire,27,violence,-3,NA
gobletOfFire,27,violence,-3,NA
gobletOfFire,27,curses,NA,FALSE
gobletOfFire,27,suspects,-1,NA
gobletOfFire,27,ruthless,NA,FALSE
gobletOfFire,27,cruel,-3,FALSE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,supporters,1,NA
gobletOfFire,27,magic,NA,TRUE
gobletOfFire,27,disappeared,-1,NA
gobletOfFire,27,matter,1,NA
gobletOfFire,27,top,2,TRUE
gobletOfFire,27,unfortunate,NA,FALSE
gobletOfFire,27,smiled,2,NA
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,nasty,-3,FALSE
gobletOfFire,27,shock,-2,FALSE
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,wrong,-2,FALSE
gobletOfFire,27,wrong,-2,FALSE
gobletOfFire,27,laugh,1,NA
gobletOfFire,27,threatened,-2,NA
gobletOfFire,27,tarnish,NA,FALSE
gobletOfFire,27,reputation,NA,TRUE
gobletOfFire,27,dedicated,2,TRUE
gobletOfFire,27,magic,NA,TRUE
gobletOfFire,27,devoted,3,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,affection,3,TRUE
gobletOfFire,27,excuse,-1,FALSE
gobletOfFire,27,hated,-3,FALSE
gobletOfFire,27,straight,1,NA
gobletOfFire,27,amused,3,NA
gobletOfFire,27,screaming,-2,NA
gobletOfFire,27,quiet,NA,TRUE
gobletOfFire,27,quiet,NA,TRUE
gobletOfFire,27,died,-3,FALSE
gobletOfFire,27,died,-3,FALSE
gobletOfFire,27,bitterly,-2,FALSE
gobletOfFire,27,mad,-3,FALSE
gobletOfFire,27,stop,-1,NA
gobletOfFire,27,lose,NA,FALSE
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,excited,3,TRUE
gobletOfFire,27,pretty,1,TRUE
gobletOfFire,27,sickly,NA,FALSE
gobletOfFire,27,died,-3,FALSE
gobletOfFire,27,grief,-2,FALSE
gobletOfFire,27,wasted,-2,FALSE
gobletOfFire,27,drained,-2,FALSE
gobletOfFire,27,lost,-3,FALSE
gobletOfFire,27,hero,2,TRUE
gobletOfFire,27,poised,-2,TRUE
gobletOfFire,27,magic,NA,TRUE
gobletOfFire,27,dead,-3,FALSE
gobletOfFire,27,dead,-3,FALSE
gobletOfFire,27,drop,-1,NA
gobletOfFire,27,died,-3,FALSE
gobletOfFire,27,feeling,1,NA
gobletOfFire,27,sympathetic,2,NA
gobletOfFire,27,nice,3,TRUE
gobletOfFire,27,badly,-3,FALSE
gobletOfFire,27,astray,NA,FALSE
gobletOfFire,27,fudge,NA,FALSE
gobletOfFire,27,top,2,TRUE
gobletOfFire,27,magical,NA,TRUE
gobletOfFire,27,disobedient,NA,FALSE
gobletOfFire,27,overreacted,-2,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,scandal,-3,FALSE
gobletOfFire,27,fall,NA,FALSE
gobletOfFire,27,grace,1,TRUE
gobletOfFire,27,moody,-1,FALSE
gobletOfFire,27,obsessed,2,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,mania,NA,FALSE
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,triumphantly,NA,TRUE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,excitedly,NA,TRUE
gobletOfFire,27,ideal,NA,TRUE
gobletOfFire,27,excuse,-1,FALSE
gobletOfFire,27,broke,-1,FALSE
gobletOfFire,27,care,2,NA
gobletOfFire,27,impatiently,NA,FALSE
gobletOfFire,27,brilliant,4,TRUE
gobletOfFire,27,clever,2,TRUE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,fool,-2,FALSE
gobletOfFire,27,save,2,NA
gobletOfFire,27,die,-3,FALSE
gobletOfFire,27,stopped,-1,NA
gobletOfFire,27,bickering,NA,FALSE
gobletOfFire,27,thoughtfully,NA,TRUE
gobletOfFire,27,fascinated,3,NA
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,famous,NA,TRUE
gobletOfFire,27,greasy,NA,FALSE
gobletOfFire,27,curses,NA,FALSE
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,killed,-3,FALSE
gobletOfFire,27,fell,NA,FALSE
gobletOfFire,27,trouble,-2,FALSE
gobletOfFire,27,curse,-1,FALSE
gobletOfFire,27,accused,-2,NA
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,clever,2,TRUE
gobletOfFire,27,trouble,-2,FALSE
gobletOfFire,27,pretty,1,TRUE
gobletOfFire,27,quiet,NA,TRUE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,worried,-3,FALSE
gobletOfFire,27,bewildered,NA,FALSE
gobletOfFire,27,filthy,NA,FALSE
gobletOfFire,27,worried,-3,FALSE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,grimace,NA,FALSE
gobletOfFire,27,frustration,-2,FALSE
gobletOfFire,27,moody,-1,FALSE
gobletOfFire,27,keen,1,TRUE
gobletOfFire,27,stubbornly,NA,FALSE
gobletOfFire,27,slowly,NA,FALSE
gobletOfFire,27,mad,-3,FALSE
gobletOfFire,27,dark,NA,FALSE
gobletOfFire,27,moody,-1,FALSE
gobletOfFire,27,moody,-1,FALSE
gobletOfFire,27,killed,-3,FALSE
gobletOfFire,27,alive,1,NA
gobletOfFire,27,tough,NA,TRUE
gobletOfFire,27,death,-2,FALSE
gobletOfFire,27,matter,1,NA
gobletOfFire,27,ill,-2,NA
gobletOfFire,27,drag,-1,FALSE
gobletOfFire,27,top,2,TRUE
gobletOfFire,27,lapsed,NA,FALSE
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,rocky,NA,FALSE
gobletOfFire,27,overlooked,-1,NA
gobletOfFire,27,chance,2,NA
gobletOfFire,27,doubtfully,NA,FALSE
gobletOfFire,27,dodgy,-2,NA
gobletOfFire,27,loves,NA,TRUE
gobletOfFire,27,leads,NA,TRUE
gobletOfFire,27,bad,-3,FALSE
gobletOfFire,27,forgetful,-2,FALSE
gobletOfFire,27,dim,NA,FALSE
gobletOfFire,27,excellent,3,TRUE
gobletOfFire,27,gossip,NA,FALSE
gobletOfFire,27,trouble,-2,FALSE
gobletOfFire,27,liability,NA,FALSE
gobletOfFire,27,magic,NA,TRUE
gobletOfFire,27,bother,-2,FALSE
gobletOfFire,27,sigh,-2,NA
gobletOfFire,27,hard,-1,FALSE
gobletOfFire,27,odd,-2,FALSE
gobletOfFire,27,ideal,NA,TRUE
gobletOfFire,27,opportunity,2,NA
gobletOfFire,27,attack,-1,FALSE
gobletOfFire,27,attack,-1,FALSE
gobletOfFire,27,care,2,NA
gobletOfFire,27,forget,-1,NA
gobletOfFire,27,empty,-1,NA
gobletOfFire,27,cave,NA,FALSE
gobletOfFire,27,care,2,NA
gobletOfFire,27,admire,3,TRUE
gobletOfFire,27,yeah,1,NA
gobletOfFire,27,loves,NA,TRUE
gobletOfFire,27,refusing,-2,FALSE
gobletOfFire,27,break,NA,FALSE
gobletOfFire,27,ambitious,2,TRUE
gobletOfFire,27,delicious,NA,TRUE
gobletOfFire,27,smells,NA,FALSE
gobletOfFire,27,poor,-2,FALSE
gobletOfFire,28,cheery,3,TRUE
gobletOfFire,28,ecstatic,4,TRUE
gobletOfFire,28,tears,-2,NA
gobletOfFire,28,saved,2,NA
gobletOfFire,28,chance,2,NA
gobletOfFire,28,irritably,NA,FALSE
gobletOfFire,28,supported,2,TRUE
gobletOfFire,28,pig,NA,FALSE
gobletOfFire,28,fire,-2,NA
gobletOfFire,28,miss,-2,FALSE
gobletOfFire,28,dear,2,NA
gobletOfFire,28,filthy,NA,FALSE
gobletOfFire,28,smoke,NA,FALSE
gobletOfFire,28,ragged,NA,FALSE
gobletOfFire,28,fire,-2,NA
gobletOfFire,28,strong,2,TRUE
gobletOfFire,28,strong,2,TRUE
gobletOfFire,28,disapproving,NA,FALSE
gobletOfFire,28,sadly,-2,FALSE
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,struck,-1,FALSE
gobletOfFire,28,inspiration,2,TRUE
gobletOfFire,28,stopped,-1,NA
gobletOfFire,28,focused,2,NA
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,stopped,-1,NA
gobletOfFire,28,yeah,1,NA
gobletOfFire,28,ill,-2,NA
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,ill,-2,NA
gobletOfFire,28,true,2,NA
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,indignantly,NA,FALSE
gobletOfFire,28,worse,-3,FALSE
gobletOfFire,28,master,NA,TRUE
gobletOfFire,28,trusting,NA,TRUE
gobletOfFire,28,hard,-1,FALSE
gobletOfFire,28,spilling,NA,FALSE
gobletOfFire,28,frowning,-1,NA
gobletOfFire,28,angrily,NA,FALSE
gobletOfFire,28,brave,2,TRUE
gobletOfFire,28,noble,2,TRUE
gobletOfFire,28,pry,NA,FALSE
gobletOfFire,28,warning,-3,FALSE
gobletOfFire,28,empty,-1,NA
gobletOfFire,28,disgusted,-3,FALSE
gobletOfFire,28,neatly,NA,TRUE
gobletOfFire,28,hiding,-1,NA
gobletOfFire,28,miss,-2,FALSE
gobletOfFire,28,ashamed,-2,FALSE
gobletOfFire,28,hoping,2,NA
gobletOfFire,28,miss,-2,FALSE
gobletOfFire,28,unhappy,-2,FALSE
gobletOfFire,28,exasperated,2,FALSE
gobletOfFire,28,cheer,2,TRUE
gobletOfFire,28,begging,NA,FALSE
gobletOfFire,28,pardon,2,TRUE
gobletOfFire,28,miss,-2,FALSE
gobletOfFire,28,unhappy,-2,FALSE
gobletOfFire,28,masters,NA,TRUE
gobletOfFire,28,cried,-2,NA
gobletOfFire,28,unhappy,-2,FALSE
gobletOfFire,28,proper,NA,TRUE
gobletOfFire,28,miss,-2,FALSE
gobletOfFire,28,scared,-2,FALSE
gobletOfFire,28,cheery,3,TRUE
gobletOfFire,28,smiles,2,TRUE
gobletOfFire,28,mad,-3,FALSE
gobletOfFire,28,dangerous,NA,FALSE
gobletOfFire,28,crowded,NA,FALSE
gobletOfFire,28,miserably,NA,FALSE
gobletOfFire,28,lumpy,NA,FALSE
gobletOfFire,28,angrily,NA,FALSE
gobletOfFire,28,care,2,NA
gobletOfFire,28,irritable,NA,FALSE
gobletOfFire,28,tired,-2,FALSE
gobletOfFire,28,screech,NA,FALSE
gobletOfFire,28,odd,-2,FALSE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,forbidden,NA,FALSE
gobletOfFire,28,smoke,NA,FALSE
gobletOfFire,28,engage,1,NA
gobletOfFire,28,spade,NA,FALSE
gobletOfFire,28,keen,1,TRUE
gobletOfFire,28,unwilling,NA,FALSE
gobletOfFire,28,darkness,-1,FALSE
gobletOfFire,28,bad,-3,FALSE
gobletOfFire,28,relief,NA,TRUE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,substandard,NA,FALSE
gobletOfFire,28,insulted,-2,FALSE
gobletOfFire,28,false,NA,FALSE
gobletOfFire,28,eagerly,NA,TRUE
gobletOfFire,28,sick,-2,FALSE
gobletOfFire,28,luck,3,TRUE
gobletOfFire,28,gray,-1,NA
gobletOfFire,28,disappointed,-2,FALSE
gobletOfFire,28,bewilderment,NA,FALSE
gobletOfFire,28,gray,-1,NA
gobletOfFire,28,gray,-1,NA
gobletOfFire,28,ridiculous,-3,FALSE
gobletOfFire,28,cut,-1,NA
gobletOfFire,28,wicked,-2,FALSE
gobletOfFire,28,desperately,-3,FALSE
gobletOfFire,28,likes,2,TRUE
gobletOfFire,28,smelling,NA,FALSE
gobletOfFire,28,tears,-2,NA
gobletOfFire,28,painful,NA,FALSE
gobletOfFire,28,warned,-2,FALSE
gobletOfFire,28,warned,-2,FALSE
gobletOfFire,28,annoy,-2,FALSE
gobletOfFire,28,false,NA,FALSE
gobletOfFire,28,hardship,-2,FALSE
gobletOfFire,28,curse,-1,FALSE
gobletOfFire,28,care,2,NA
gobletOfFire,28,magical,NA,TRUE
gobletOfFire,28,split,NA,FALSE
gobletOfFire,28,upset,-2,FALSE
gobletOfFire,28,trouble,-2,FALSE
gobletOfFire,28,fresh,1,TRUE
gobletOfFire,28,puzzled,-2,FALSE
gobletOfFire,28,backward,NA,FALSE
gobletOfFire,28,treasure,2,TRUE
gobletOfFire,28,happily,NA,TRUE
gobletOfFire,28,fun,4,TRUE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,prize,NA,TRUE
gobletOfFire,28,ready,NA,TRUE
gobletOfFire,28,loose,-3,FALSE
gobletOfFire,28,enthusiastically,NA,TRUE
gobletOfFire,28,hang,NA,FALSE
gobletOfFire,28,fun,4,TRUE
gobletOfFire,28,care,2,NA
gobletOfFire,28,magical,NA,TRUE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,efficient,NA,TRUE
gobletOfFire,28,excitedly,NA,TRUE
gobletOfFire,28,happy,3,TRUE
gobletOfFire,28,wreck,-2,FALSE
gobletOfFire,28,miserable,-3,FALSE
gobletOfFire,28,steal,-2,FALSE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,sulky,-2,NA
gobletOfFire,28,successful,3,TRUE
gobletOfFire,28,prize,NA,TRUE
gobletOfFire,28,concerned,NA,FALSE
gobletOfFire,28,hate,-3,FALSE
gobletOfFire,28,worry,-3,FALSE
gobletOfFire,28,monster,NA,FALSE
gobletOfFire,28,killed,-3,FALSE
gobletOfFire,28,decency,NA,TRUE
gobletOfFire,28,shocked,-2,FALSE
gobletOfFire,28,yeah,1,NA
gobletOfFire,28,fire,-2,NA
gobletOfFire,28,missed,-2,FALSE
gobletOfFire,28,frowning,-1,NA
gobletOfFire,28,matter,1,NA
gobletOfFire,28,wrong,-2,FALSE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,top,2,TRUE
gobletOfFire,28,disappeared,-1,NA
gobletOfFire,28,worried,-3,FALSE
gobletOfFire,28,nice,3,TRUE
gobletOfFire,28,abruptly,NA,FALSE
gobletOfFire,28,missing,-2,NA
gobletOfFire,28,impatiently,NA,FALSE
gobletOfFire,28,gold,NA,TRUE
gobletOfFire,28,forget,-1,NA
gobletOfFire,28,hate,-3,FALSE
gobletOfFire,28,poor,-2,FALSE
gobletOfFire,28,rubbish,NA,FALSE
gobletOfFire,28,blame,-2,FALSE
gobletOfFire,28,gloomy,-2,FALSE
gobletOfFire,28,worse,-3,FALSE
gobletOfFire,28,difficulty,NA,FALSE
gobletOfFire,28,knife,NA,FALSE
gobletOfFire,28,stiff,NA,FALSE
gobletOfFire,28,swollen,NA,FALSE
gobletOfFire,28,hate,-3,FALSE
gobletOfFire,28,hate,-3,FALSE
gobletOfFire,28,stopped,-1,NA
gobletOfFire,28,ill,-2,NA
gobletOfFire,28,insults,-2,FALSE
gobletOfFire,28,sick,-2,FALSE
gobletOfFire,28,die,-3,FALSE
gobletOfFire,28,ignore,-1,FALSE
gobletOfFire,28,bored,-2,FALSE
gobletOfFire,28,banned,-2,NA
gobletOfFire,28,angrily,NA,FALSE
gobletOfFire,28,hung,NA,FALSE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,moody,-1,FALSE
gobletOfFire,28,eager,2,TRUE
gobletOfFire,28,leave,-1,NA
gobletOfFire,28,moody,-1,FALSE
gobletOfFire,28,rigorous,3,NA
gobletOfFire,28,bad,-3,FALSE
gobletOfFire,28,moody,-1,FALSE
gobletOfFire,28,drop,-1,NA
gobletOfFire,28,stubbornly,NA,FALSE
gobletOfFire,28,fascinated,3,NA
gobletOfFire,28,interrupted,-2,NA
gobletOfFire,28,magic,NA,TRUE
gobletOfFire,28,haywire,NA,FALSE
gobletOfFire,28,magic,NA,TRUE
gobletOfFire,28,magic,NA,TRUE
gobletOfFire,28,illegal,-3,FALSE
gobletOfFire,28,worry,-3,FALSE
gobletOfFire,28,backward,NA,FALSE
gobletOfFire,28,hate,-3,FALSE
gobletOfFire,28,vengeance,NA,FALSE
gobletOfFire,28,grateful,3,TRUE
gobletOfFire,28,marveled,NA,TRUE
gobletOfFire,28,magical,NA,TRUE
gobletOfFire,28,cave,NA,FALSE
gobletOfFire,28,forgotten,-1,NA
gobletOfFire,28,fell,NA,FALSE
gobletOfFire,28,chance,2,NA
gobletOfFire,28,yeah,1,NA
gobletOfFire,28,sadly,-2,FALSE
gobletOfFire,28,hastily,NA,FALSE
gobletOfFire,28,irritated,-3,FALSE
gobletOfFire,28,break,NA,FALSE
gobletOfFire,28,trusted,2,TRUE
gobletOfFire,28,quash,NA,FALSE
gobletOfFire,28,ridiculous,-3,FALSE
gobletOfFire,28,rumors,NA,FALSE
gobletOfFire,28,bother,-2,FALSE
gobletOfFire,28,happy,3,TRUE
gobletOfFire,28,hard,-1,FALSE
gobletOfFire,28,cloudy,NA,FALSE
gobletOfFire,28,treasure,2,TRUE
gobletOfFire,28,bad,-3,FALSE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,indignantly,NA,FALSE
gobletOfFire,28,stopping,-1,NA
gobletOfFire,28,dead,-3,FALSE
gobletOfFire,28,smooth,NA,TRUE
gobletOfFire,28,twisted,NA,FALSE
gobletOfFire,28,cheery,3,TRUE
gobletOfFire,28,saved,2,NA
gobletOfFire,28,happily,NA,TRUE
gobletOfFire,28,hedge,NA,FALSE
gobletOfFire,28,growing,1,NA
gobletOfFire,28,nicely,NA,TRUE
gobletOfFire,28,worry,-3,FALSE
gobletOfFire,28,happy,3,TRUE
gobletOfFire,28,straightforward,NA,TRUE
gobletOfFire,28,champion,NA,TRUE
gobletOfFire,28,obstacles,-2,NA
gobletOfFire,28,happily,NA,TRUE
gobletOfFire,28,broken,-1,FALSE
gobletOfFire,28,leading,NA,TRUE
gobletOfFire,28,miss,-2,FALSE
gobletOfFire,28,chance,2,NA
gobletOfFire,28,obstacles,-2,NA
gobletOfFire,28,fun,4,TRUE
gobletOfFire,28,fun,4,TRUE
gobletOfFire,28,chilly,NA,FALSE
gobletOfFire,28,growing,1,NA
gobletOfFire,28,feeling,1,NA
gobletOfFire,28,yeah,1,NA
gobletOfFire,28,perturbed,-2,FALSE
gobletOfFire,28,smile,2,TRUE
gobletOfFire,28,reached,1,NA
gobletOfFire,28,quiet,NA,TRUE
gobletOfFire,28,stopped,-1,NA
gobletOfFire,28,secretive,NA,FALSE
gobletOfFire,28,amazement,NA,TRUE
gobletOfFire,28,struck,-1,FALSE
gobletOfFire,28,suspiciously,NA,FALSE
gobletOfFire,28,yeah,1,NA
gobletOfFire,28,famous,NA,TRUE
gobletOfFire,28,rival,NA,FALSE
gobletOfFire,28,happier,NA,TRUE
gobletOfFire,28,feeling,1,NA
gobletOfFire,28,feint,NA,FALSE
gobletOfFire,28,reaching,1,NA
gobletOfFire,28,ripped,NA,FALSE
gobletOfFire,28,bloody,-3,FALSE
gobletOfFire,28,scratched,NA,FALSE
gobletOfFire,28,gray,-1,NA
gobletOfFire,28,exhaustion,NA,FALSE
gobletOfFire,28,neat,NA,TRUE
gobletOfFire,28,strange,-1,FALSE
gobletOfFire,28,tramp,NA,FALSE
gobletOfFire,28,wildly,NA,FALSE
gobletOfFire,28,avoid,-1,NA
gobletOfFire,28,rant,-3,FALSE
gobletOfFire,28,slowly,NA,FALSE
gobletOfFire,28,fell,NA,FALSE
gobletOfFire,28,alarm,-2,FALSE
gobletOfFire,28,wrong,-2,FALSE
gobletOfFire,28,reached,1,NA
gobletOfFire,28,dragging,NA,FALSE
gobletOfFire,28,stupid,-2,FALSE
gobletOfFire,28,utterly,NA,FALSE
gobletOfFire,28,mad,-3,FALSE
gobletOfFire,28,terrible,-3,FALSE
gobletOfFire,28,nervous,-2,FALSE
gobletOfFire,28,sagging,NA,FALSE
gobletOfFire,28,powerful,2,TRUE
gobletOfFire,28,warn,-2,NA
gobletOfFire,28,fudge,NA,FALSE
gobletOfFire,28,unaware,-2,NA
gobletOfFire,28,gained,2,TRUE
gobletOfFire,28,satisfactory,NA,TRUE
gobletOfFire,28,proud,2,TRUE
gobletOfFire,28,magic,NA,TRUE
gobletOfFire,28,quicker,NA,TRUE
gobletOfFire,28,mad,-3,FALSE
gobletOfFire,28,doubtfully,NA,FALSE
gobletOfFire,28,convinced,1,NA
gobletOfFire,28,abrupt,NA,FALSE
gobletOfFire,28,hard,-1,FALSE
gobletOfFire,28,leave,-1,NA
gobletOfFire,28,warn,-2,NA
gobletOfFire,28,fault,NA,FALSE
gobletOfFire,28,fault,NA,FALSE
gobletOfFire,28,dead,-3,FALSE
gobletOfFire,28,fault,NA,FALSE
gobletOfFire,28,fault,NA,FALSE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,stronger,2,TRUE
gobletOfFire,28,furiously,NA,FALSE
gobletOfFire,28,apprehensive,-2,FALSE
gobletOfFire,28,free,1,TRUE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,disappeared,-1,NA
gobletOfFire,28,empty,-1,NA
gobletOfFire,28,lemon,NA,FALSE
gobletOfFire,28,frozen,NA,FALSE
gobletOfFire,28,malevolently,NA,FALSE
gobletOfFire,28,dark,NA,FALSE
gobletOfFire,28,fast,NA,TRUE
gobletOfFire,28,beckoned,NA,TRUE
gobletOfFire,28,standstill,NA,FALSE
gobletOfFire,28,rubbish,NA,FALSE
gobletOfFire,28,ill,-2,NA
gobletOfFire,28,unpleasant,NA,FALSE
gobletOfFire,28,smile,2,TRUE
gobletOfFire,28,enjoying,2,TRUE
gobletOfFire,28,denying,-2,FALSE
gobletOfFire,28,panicky,NA,FALSE
gobletOfFire,28,angrily,NA,FALSE
gobletOfFire,28,warn,-2,NA
gobletOfFire,28,curious,1,NA
gobletOfFire,28,relief,NA,TRUE
gobletOfFire,28,lead,NA,TRUE
gobletOfFire,28,promptly,NA,TRUE
gobletOfFire,28,ugly,-3,FALSE
gobletOfFire,28,swiftly,2,NA
gobletOfFire,28,warn,-2,NA
gobletOfFire,28,terrible,-3,FALSE
gobletOfFire,28,stronger,2,TRUE
gobletOfFire,28,darkness,-1,FALSE
gobletOfFire,28,sharply,NA,FALSE
gobletOfFire,28,darkness,-1,FALSE
gobletOfFire,28,leading,NA,TRUE
gobletOfFire,28,illuminating,NA,TRUE
gobletOfFire,28,fell,NA,FALSE
gobletOfFire,28,bent,NA,FALSE
gobletOfFire,28,stunned,-2,TRUE
gobletOfFire,28,swiftly,2,NA
gobletOfFire,28,bent,NA,FALSE
gobletOfFire,28,dazed,NA,FALSE
gobletOfFire,28,lie,NA,FALSE
gobletOfFire,28,attacked,-1,NA
gobletOfFire,28,madman,NA,FALSE
gobletOfFire,28,attacked,-1,NA
gobletOfFire,28,attacked,-1,NA
gobletOfFire,28,lie,NA,FALSE
gobletOfFire,28,reached,1,NA
gobletOfFire,28,attacked,-1,NA
gobletOfFire,28,kindly,NA,TRUE
gobletOfFire,28,alert,-1,NA
gobletOfFire,28,moody,-1,FALSE
gobletOfFire,28,growl,NA,FALSE
gobletOfFire,28,moody,-1,FALSE
gobletOfFire,28,damn,-4,FALSE
gobletOfFire,28,furiously,NA,FALSE
gobletOfFire,28,quicker,NA,TRUE
gobletOfFire,28,sharply,NA,FALSE
